Review,Answer
TAKE  THIS  COURSE  .  THIS  COURSE  SHOULD  BE  REQUIRED  FOR  ALL  STUDENTS  AT  PRINCETON  .,Satisfied
TAKE  THIS  COURSE  .  THIS  COURSE  SHOULD  BE  REQUIRED  FOR  ALL  STUDENTS  AT  PRINCETON  .,Satisfied
Go  for  it  .,Satisfied
Go  for  it  .,Satisfied
Go  for  it  .,Neither Satisfied Nor Dissatisfied
"If  you  need  an  EM  ,  and  are  somewhat  interested  in  Econ  ,  you  might  as  well  take  it  .  ",Neither Satisfied Nor Dissatisfied
"If  you  need  an  EM  ,  and  are  somewhat  interested  in  Econ  ,  you  might  as  well  take  it  .  ",Neither Satisfied Nor Dissatisfied
"If  you  need  an  EM  ,  and  are  somewhat  interested  in  Econ  ,  you  might  as  well  take  it  .  ",Neither Satisfied Nor Dissatisfied
Take  it  !,Satisfied
Take  it  !,Satisfied
Take  it  !,Satisfied
Go  to  all  lectured  and  precepts  and  of  course  do  all  the  readings  in  order  to  do  well  on  the  assignments  and  exams  .,Neither Satisfied Nor Dissatisfied
Go  to  all  lectured  and  precepts  and  of  course  do  all  the  readings  in  order  to  do  well  on  the  assignments  and  exams  .,Neither Satisfied Nor Dissatisfied
Go  to  all  lectured  and  precepts  and  of  course  do  all  the  readings  in  order  to  do  well  on  the  assignments  and  exams  .,Neither Satisfied Nor Dissatisfied
"Take  this  course  .  You  need  to  enjoy  a  class  with  Michael  Barry  before  graduating  .  He  's  so  knowledgeable  about  Afghanistan  ,  with  all  of  his  experience  in  the  country  .  You  may  regret  not  taking  it  .  ",Satisfied
"Take  this  course  .  You  need  to  enjoy  a  class  with  Michael  Barry  before  graduating  .  He  's  so  knowledgeable  about  Afghanistan  ,  with  all  of  his  experience  in  the  country  .  You  may  regret  not  taking  it  .  ",Satisfied
"Take  this  course  .  You  need  to  enjoy  a  class  with  Michael  Barry  before  graduating  .  He  's  so  knowledgeable  about  Afghanistan  ,  with  all  of  his  experience  in  the  country  .  You  may  regret  not  taking  it  .  ",Satisfied
"Absolutely  take  this  class  ,  do  the  readings  ,  and  go  to  every  lecture  .  I  felt  like  I  was  going  to  watch  a  performance  every  week  .  ",Satisfied
"Absolutely  take  this  class  ,  do  the  readings  ,  and  go  to  every  lecture  .  I  felt  like  I  was  going  to  watch  a  performance  every  week  .  ",Satisfied
"Absolutely  take  this  class  ,  do  the  readings  ,  and  go  to  every  lecture  .  I  felt  like  I  was  going  to  watch  a  performance  every  week  .  ",Satisfied
"Go  to  every  lecture  ,  make  a  reading  group  and  keep  up  with  the  readings  ",Neither Satisfied Nor Dissatisfied
"Go  to  every  lecture  ,  make  a  reading  group  and  keep  up  with  the  readings  ",Neither Satisfied Nor Dissatisfied
"Go  to  every  lecture  ,  make  a  reading  group  and  keep  up  with  the  readings  ",Neither Satisfied Nor Dissatisfied
"If  you  need  an  EM  ,  I  think  this  is  a  good  class  to  take  .  ",Satisfied
"If  you  need  an  EM  ,  I  think  this  is  a  good  class  to  take  .  ",Neither Satisfied Nor Dissatisfied
"If  you  need  an  EM  ,  I  think  this  is  a  good  class  to  take  .  ",Neither Satisfied Nor Dissatisfied
Take  it  !,Satisfied
Take  it  !,Satisfied
Take  it  !,Satisfied
Absolutely  take  this  class  !  !  !  !  !  !  It  is  intriguing  and  will  change  your  life  .,Satisfied
Absolutely  take  this  class  !  !  !  !  !  !  It  is  intriguing  and  will  change  your  life  .,Satisfied
Absolutely  take  this  class  !  !  !  !  !  !  It  is  intriguing  and  will  change  your  life  .,Satisfied
If  you  need  an  HA  take  this  .,Satisfied
If  you  need  an  HA  take  this  .,Neither Satisfied Nor Dissatisfied
If  you  need  an  HA  take  this  .,Neither Satisfied Nor Dissatisfied
Take  it  !,Satisfied
Take  it  !,Satisfied
Take  it  !,Satisfied
Take  this  course  .  You  will  be  a  smarter  student  because  of  it  .,Satisfied
Take  this  course  .  You  will  be  a  smarter  student  because  of  it  .,Satisfied
Take  this  course  .  You  will  be  a  smarter  student  because  of  it  .,Satisfied
Go  to  every  lecture  .,Neither Satisfied Nor Dissatisfied
Go  to  every  lecture  .,Neither Satisfied Nor Dissatisfied
Go  to  every  lecture  .,Satisfied
"If  you  need  an  SA  ,  take  it  .  However  ,  do  n't  expect  this  to  be  the  best  class  ever  --  it  was  n't  as  engaging  as  one  would  think  it  would  be  .  ",Satisfied
"If  you  need  an  SA  ,  take  it  .  However  ,  do  n't  expect  this  to  be  the  best  class  ever  --  it  was  n't  as  engaging  as  one  would  think  it  would  be  .  ",Neither Satisfied Nor Dissatisfied
"If  you  need  an  SA  ,  take  it  .  However  ,  do  n't  expect  this  to  be  the  best  class  ever  --  it  was  n't  as  engaging  as  one  would  think  it  would  be  .  ",Dissatisfied
"Absolutely  take  this  class  .  Do  most  of  the  reading  ,  go  to  the  precepts  ,  and  go  to  lectures  !  (  Kruse  is  such  a  great  lecturer  that  the  time  flies  .  )  ",Satisfied
"Absolutely  take  this  class  .  Do  most  of  the  reading  ,  go  to  the  precepts  ,  and  go  to  lectures  !  (  Kruse  is  such  a  great  lecturer  that  the  time  flies  .  )  ",Satisfied
"Absolutely  take  this  class  .  Do  most  of  the  reading  ,  go  to  the  precepts  ,  and  go  to  lectures  !  (  Kruse  is  such  a  great  lecturer  that  the  time  flies  .  )  ",Satisfied
take  it  !,Satisfied
take  it  !,Satisfied
take  it  !,Satisfied
Take  this  course  and  any  other  course  with  Prof.  Kruse  that  you  can  .,Satisfied
Take  this  course  and  any  other  course  with  Prof.  Kruse  that  you  can  .,Satisfied
Take  this  course  and  any  other  course  with  Prof.  Kruse  that  you  can  .,Satisfied
"If  you  need  to  complete  the  ethics  requirement  for  ___  ,  definitely  take  this  .  ",Satisfied
"If  you  need  to  complete  the  ethics  requirement  for  ___  ,  definitely  take  this  .  ",Neither Satisfied Nor Dissatisfied
"If  you  need  to  complete  the  ethics  requirement  for  ___  ,  definitely  take  this  .  ",Satisfied
Absolutely  take  this  class  .  Regardless  of  major  .,Satisfied
Absolutely  take  this  class  .  Regardless  of  major  .,Satisfied
Absolutely  take  this  class  .  Regardless  of  major  .,Satisfied
Take  it  !,Satisfied
Take  it  !,Satisfied
Take  it  !,Satisfied
Take  this  course  and  go  to  lectures  !,Satisfied
Take  this  course  and  go  to  lectures  !,Neither Satisfied Nor Dissatisfied
Take  this  course  and  go  to  lectures  !,Satisfied
"If  you  only  take  one  course  at  Princeton  ,  this  is  it  .  ",Satisfied
"If  you  only  take  one  course  at  Princeton  ,  this  is  it  .  ",Satisfied
"If  you  only  take  one  course  at  Princeton  ,  this  is  it  .  ",Satisfied
go  to  every  lecture  and  type  as  fast  as  you  possibly  can  or  record  lectures  so  you  do  n't  miss  anything  leonard  says  .,Neither Satisfied Nor Dissatisfied
go  to  every  lecture  and  type  as  fast  as  you  possibly  can  or  record  lectures  so  you  do  n't  miss  anything  leonard  says  .,Neither Satisfied Nor Dissatisfied
go  to  every  lecture  and  type  as  fast  as  you  possibly  can  or  record  lectures  so  you  do  n't  miss  anything  leonard  says  .,Satisfied
take  it  !,Satisfied
take  it  !,Satisfied
take  it  !,Satisfied
"Absolutely  take  this  course  !  You  will  get  all  of  the  philosophical  background  of  many  other  intro  classes  on  the  subject  and  also  be  able  to  apply  it  to  policy  issues  in  interesting  ways  .  Plus  ,  Professor  ___  is  absolutely  fantastic  .  ",Satisfied
"Absolutely  take  this  course  !  You  will  get  all  of  the  philosophical  background  of  many  other  intro  classes  on  the  subject  and  also  be  able  to  apply  it  to  policy  issues  in  interesting  ways  .  Plus  ,  Professor  ___  is  absolutely  fantastic  .  ",Satisfied
"Absolutely  take  this  course  !  You  will  get  all  of  the  philosophical  background  of  many  other  intro  classes  on  the  subject  and  also  be  able  to  apply  it  to  policy  issues  in  interesting  ways  .  Plus  ,  Professor  ___  is  absolutely  fantastic  .  ",Satisfied
"If  you  stay  on  top  of  it  ,  it  'll  be  insanely  rewarding  .  It  's  worth  getting  up  at  9  AM  one  hundreds  time  over  for  this  class  .  ",Satisfied
"If  you  stay  on  top  of  it  ,  it  'll  be  insanely  rewarding  .  It  's  worth  getting  up  at  9  AM  one  hundreds  time  over  for  this  class  .  ",Satisfied
"If  you  stay  on  top  of  it  ,  it  'll  be  insanely  rewarding  .  It  's  worth  getting  up  at  9  AM  one  hundreds  time  over  for  this  class  .  ",Satisfied
Go  to  every  lecture  they  are  worth  it,Satisfied
Go  to  every  lecture  they  are  worth  it,Satisfied
Go  to  every  lecture  they  are  worth  it,Satisfied
Absolutely  take  this  course  .  Do  all  the  readings  .,Satisfied
Absolutely  take  this  course  .  Do  all  the  readings  .,Satisfied
Absolutely  take  this  course  .  Do  all  the  readings  .,Satisfied
Take  it  !,Satisfied
Take  it  !,Satisfied
Take  it  !,Satisfied
"If  you  take  this  class  ,  try  to  be  in  Prof.  Gregory  's  precept  .  I  thin  it  would  have  helped  me  a  lot  .  ",Dissatisfied
"If  you  take  this  class  ,  try  to  be  in  Prof.  Gregory  's  precept  .  I  thin  it  would  have  helped  me  a  lot  .  ",Neither Satisfied Nor Dissatisfied
"If  you  take  this  class  ,  try  to  be  in  Prof.  Gregory  's  precept  .  I  thin  it  would  have  helped  me  a  lot  .  ",Neither Satisfied Nor Dissatisfied
go  to  lecture,Neither Satisfied Nor Dissatisfied
go  to  lecture,Neither Satisfied Nor Dissatisfied
go  to  lecture,Neither Satisfied Nor Dissatisfied
Absolutely  this  class  is  a  must  .,Satisfied
Absolutely  this  class  is  a  must  .,Satisfied
Absolutely  this  class  is  a  must  .,Satisfied
"If  you  want  to  ___  a  class  that  you  never  have  to  go  to  ,  this  would  be  a  good  one  .  ",Satisfied
"If  you  want  to  ___  a  class  that  you  never  have  to  go  to  ,  this  would  be  a  good  one  .  ",Neither Satisfied Nor Dissatisfied
"If  you  want  to  ___  a  class  that  you  never  have  to  go  to  ,  this  would  be  a  good  one  .  ",Satisfied
"Go  to  lecture  ,  because  Professor  Bass  is  one  of  the  best  lecturers  I  've  had  yet  .  ",Satisfied
"Go  to  lecture  ,  because  Professor  Bass  is  one  of  the  best  lecturers  I  've  had  yet  .  ",Satisfied
"Go  to  lecture  ,  because  Professor  Bass  is  one  of  the  best  lecturers  I  've  had  yet  .  ",Satisfied
Take  this  course  and  put  effort  into  it  .,Satisfied
Take  this  course  and  put  effort  into  it  .,Satisfied
Take  this  course  and  put  effort  into  it  .,Satisfied
Take  it  !,Satisfied
Take  it  !,Satisfied
Take  it  !,Satisfied
"Again  ,  fantastic  class  .  Ca  n't  say  much  more  .  Definitely  recommend  it  !  ",Satisfied
"Again  ,  fantastic  class  .  Ca  n't  say  much  more  .  Definitely  recommend  it  !  ",Satisfied
"Again  ,  fantastic  class  .  Ca  n't  say  much  more  .  Definitely  recommend  it  !  ",Satisfied
"Go  to  lecture  ,  take  good  notes  ,  enjoy  it  !  ",Neither Satisfied Nor Dissatisfied
"Go  to  lecture  ,  take  good  notes  ,  enjoy  it  !  ",Satisfied
"Go  to  lecture  ,  take  good  notes  ,  enjoy  it  !  ",Satisfied
"If  you  want  to  be  introduced  to  modern  Christian  thought  ,  this  is  a  great  class  to  get  started  in  .  ",Satisfied
"If  you  want  to  be  introduced  to  modern  Christian  thought  ,  this  is  a  great  class  to  get  started  in  .  ",Satisfied
"If  you  want  to  be  introduced  to  modern  Christian  thought  ,  this  is  a  great  class  to  get  started  in  .  ",Satisfied
Take  it  !,Satisfied
Take  it  !,Satisfied
Take  it  !,Satisfied
Take  this  course  at  some  point  .  It  's  worth  it  .,Satisfied
Take  this  course  at  some  point  .  It  's  worth  it  .,Satisfied
Take  this  course  at  some  point  .  It  's  worth  it  .,Satisfied
"All  the  lectures  are  awesome  ,  with  Kruse  and  ___  using  videos  and  songs  .  The  readings  are  unnecessary  ,  there  are  only  2  exams  and  the  questions  are  given  ahead  of  time  .  ",Satisfied
"All  the  lectures  are  awesome  ,  with  Kruse  and  ___  using  videos  and  songs  .  The  readings  are  unnecessary  ,  there  are  only  2  exams  and  the  questions  are  given  ahead  of  time  .  ",Satisfied
"All  the  lectures  are  awesome  ,  with  Kruse  and  ___  using  videos  and  songs  .  The  readings  are  unnecessary  ,  there  are  only  2  exams  and  the  questions  are  given  ahead  of  time  .  ",Satisfied
"go  to  lectures  ,  they  are  interesting  !  ",Satisfied
"go  to  lectures  ,  they  are  interesting  !  ",Satisfied
"go  to  lectures  ,  they  are  interesting  !  ",Satisfied
"All  the  work  is  take-home  ,  which  makes  the  readings  optional  until  the  assignments  are  given  out  .  Assignments  are  extremely  time-consuming  .  Going  to  lectures  is  absolutely  imperative  ",Satisfied
"All  the  work  is  take-home  ,  which  makes  the  readings  optional  until  the  assignments  are  given  out  .  Assignments  are  extremely  time-consuming  .  Going  to  lectures  is  absolutely  imperative  ",Neither Satisfied Nor Dissatisfied
"All  the  work  is  take-home  ,  which  makes  the  readings  optional  until  the  assignments  are  given  out  .  Assignments  are  extremely  time-consuming  .  Going  to  lectures  is  absolutely  imperative  ",Neither Satisfied Nor Dissatisfied
Take  it  !,Neither Satisfied Nor Dissatisfied
Take  it  !,Satisfied
Take  it  !,Satisfied
"If  you  want  to  learn  about  the  ways  that  human  decision-making  is  not  rational  ,  take  this  .  The  things  you  learn  might  inspire  you  to  take  more  care  of  how  you  think  and  interact  with  others  .  ",Satisfied
"If  you  want  to  learn  about  the  ways  that  human  decision-making  is  not  rational  ,  take  this  .  The  things  you  learn  might  inspire  you  to  take  more  care  of  how  you  think  and  interact  with  others  .  ",Satisfied
"If  you  want  to  learn  about  the  ways  that  human  decision-making  is  not  rational  ,  take  this  .  The  things  you  learn  might  inspire  you  to  take  more  care  of  how  you  think  and  interact  with  others  .  ",Satisfied
Go  to  lectures  .  Gary  Bass  rocks  .,Neither Satisfied Nor Dissatisfied
Go  to  lectures  .  Gary  Bass  rocks  .,Satisfied
Go  to  lectures  .  Gary  Bass  rocks  .,Neither Satisfied Nor Dissatisfied
Take  this  course  but  be  ready  to  do  horribly  in  it  !,Neither Satisfied Nor Dissatisfied
Take  this  course  but  be  ready  to  do  horribly  in  it  !,Dissatisfied
Take  this  course  but  be  ready  to  do  horribly  in  it  !,Dissatisfied
"If  you  want  to  take  a  soc  class  ,  this  is  the  one  !  ",Satisfied
"If  you  want  to  take  a  soc  class  ,  this  is  the  one  !  ",Satisfied
"If  you  want  to  take  a  soc  class  ,  this  is  the  one  !  ",Satisfied
Take  it  !,Satisfied
Take  it  !,Satisfied
Take  it  !,Neither Satisfied Nor Dissatisfied
"Amazing  professors  ,  amazing  material  ,  amazing  course  .  ",Satisfied
"Amazing  professors  ,  amazing  material  ,  amazing  course  .  ",Satisfied
"Amazing  professors  ,  amazing  material  ,  amazing  course  .  ",Satisfied
Take  this  course  but  try  to  keep  up  with  the  readings  or  you  may  not  have  much  to  say  during  precepts  .,Satisfied
Take  this  course  but  try  to  keep  up  with  the  readings  or  you  may  not  have  much  to  say  during  precepts  .,Neither Satisfied Nor Dissatisfied
Take  this  course  but  try  to  keep  up  with  the  readings  or  you  may  not  have  much  to  say  during  precepts  .,Neither Satisfied Nor Dissatisfied
Interesting  .  It  's  ___  !,Satisfied
Interesting  .  It  's  ___  !,Satisfied
Interesting  .  It  's  ___  !,Satisfied
Take  it  !,Neither Satisfied Nor Dissatisfied
Take  it  !,Satisfied
Take  it  !,Satisfied
Take  this  course  if  it  is  the  last  thing  you  do  .  Professor  Barry  is  the  best  teacher  at  Princeton  .  Go  to  his  office  hours  for  the  coolest  life  stories  and  amazing  conversation  .,Satisfied
Take  this  course  if  it  is  the  last  thing  you  do  .  Professor  Barry  is  the  best  teacher  at  Princeton  .  Go  to  his  office  hours  for  the  coolest  life  stories  and  amazing  conversation  .,Satisfied
Take  this  course  if  it  is  the  last  thing  you  do  .  Professor  Barry  is  the  best  teacher  at  Princeton  .  Go  to  his  office  hours  for  the  coolest  life  stories  and  amazing  conversation  .,Satisfied
interesting  course  to  just  about  anybody  -  not  too  difficult  .,Satisfied
interesting  course  to  just  about  anybody  -  not  too  difficult  .,Satisfied
interesting  course  to  just  about  anybody  -  not  too  difficult  .,Satisfied
go  to  lectures  they  're  very  good,Satisfied
go  to  lectures  they  're  very  good,Satisfied
go  to  lectures  they  're  very  good,Satisfied
"Take  this  course  if  you  're  even  remotely  interested  in  abnormal  psychology  .  Comer  's  teaching  style  is  easy  to  follow  ,  but  pay  close  attention  in  lectures  because  some  of  the  stuff  he  says  is  not  in  the  book  .  ",Satisfied
"Take  this  course  if  you  're  even  remotely  interested  in  abnormal  psychology  .  Comer  's  teaching  style  is  easy  to  follow  ,  but  pay  close  attention  in  lectures  because  some  of  the  stuff  he  says  is  not  in  the  book  .  ",Satisfied
"Take  this  course  if  you  're  even  remotely  interested  in  abnormal  psychology  .  Comer  's  teaching  style  is  easy  to  follow  ,  but  pay  close  attention  in  lectures  because  some  of  the  stuff  he  says  is  not  in  the  book  .  ",Satisfied
Take  it  !,Satisfied
Take  it  !,Satisfied
Take  it  !,Satisfied
"Among  the  best  classes  I  've  taken  at  Princeton  .  Take  this  class  if  you  can  ,  you  will  not  regret  it  .  ",Satisfied
"Among  the  best  classes  I  've  taken  at  Princeton  .  Take  this  class  if  you  can  ,  you  will  not  regret  it  .  ",Satisfied
"Among  the  best  classes  I  've  taken  at  Princeton  .  Take  this  class  if  you  can  ,  you  will  not  regret  it  .  ",Satisfied
Take  this  course  if  you  are  interested  in  exploring  the  legal  field  .  It  is  a  good  introductory  course  to  law  .,Satisfied
Take  this  course  if  you  are  interested  in  exploring  the  legal  field  .  It  is  a  good  introductory  course  to  law  .,Satisfied
Take  this  course  if  you  are  interested  in  exploring  the  legal  field  .  It  is  a  good  introductory  course  to  law  .,Satisfied
Go  to  office  hours  to  get  to  know  Professor  Barry  because  he  is  such  an  interesting  person  to  talk  to  !,Satisfied
Go  to  office  hours  to  get  to  know  Professor  Barry  because  he  is  such  an  interesting  person  to  talk  to  !,Satisfied
Go  to  office  hours  to  get  to  know  Professor  Barry  because  he  is  such  an  interesting  person  to  talk  to  !,Neither Satisfied Nor Dissatisfied
"Interesting  material  ,  but  know  there  is  a  lot  of  overlap  between  this  course  and  Introduction  to  Psych  and  Political  Psych  .  ",Neither Satisfied Nor Dissatisfied
"Interesting  material  ,  but  know  there  is  a  lot  of  overlap  between  this  course  and  Introduction  to  Psych  and  Political  Psych  .  ",Neither Satisfied Nor Dissatisfied
"Interesting  material  ,  but  know  there  is  a  lot  of  overlap  between  this  course  and  Introduction  to  Psych  and  Political  Psych  .  ",Satisfied
"An  excellent  course  for  anyone  interested  in  American  law  or  government  ...  extremely  informative  and  engaging  .  Lots  of  work  ,  but  all  for  a  good  reason  .  ",Satisfied
"An  excellent  course  for  anyone  interested  in  American  law  or  government  ...  extremely  informative  and  engaging  .  Lots  of  work  ,  but  all  for  a  good  reason  .  ",Satisfied
"An  excellent  course  for  anyone  interested  in  American  law  or  government  ...  extremely  informative  and  engaging  .  Lots  of  work  ,  but  all  for  a  good  reason  .  ",Satisfied
God  .  Take  this  course  .  Please  .  At  some  point  in  your  Princeton  career  .,Satisfied
God  .  Take  this  course  .  Please  .  At  some  point  in  your  Princeton  career  .,Satisfied
God  .  Take  this  course  .  Please  .  At  some  point  in  your  Princeton  career  .,Satisfied
Take  this  course  if  you  have  a  general  interest  in  the  topic-  definitely  worth  it  .,Satisfied
Take  this  course  if  you  have  a  general  interest  in  the  topic-  definitely  worth  it  .,Satisfied
Take  this  course  if  you  have  a  general  interest  in  the  topic-  definitely  worth  it  .,Satisfied
Interesting  material  though  must  be  very  well  prepared  to  test  in  the  A  range,Neither Satisfied Nor Dissatisfied
Interesting  material  though  must  be  very  well  prepared  to  test  in  the  A  range,Neither Satisfied Nor Dissatisfied
Interesting  material  though  must  be  very  well  prepared  to  test  in  the  A  range,Satisfied
Take  it  !,Satisfied
Take  it  !,Satisfied
Take  it  !,Satisfied
Interesting  subjects  and  ___  does  a  great  job  .,Satisfied
Interesting  subjects  and  ___  does  a  great  job  .,Satisfied
Interesting  subjects  and  ___  does  a  great  job  .,Satisfied
An  interesting  but  not  revolutionary  class  on  Politics  and  morality  .  The  two  papers  and  two  exams  were  a  fair  assessment  I  think  .,Satisfied
An  interesting  but  not  revolutionary  class  on  Politics  and  morality  .  The  two  papers  and  two  exams  were  a  fair  assessment  I  think  .,Neither Satisfied Nor Dissatisfied
An  interesting  but  not  revolutionary  class  on  Politics  and  morality  .  The  two  papers  and  two  exams  were  a  fair  assessment  I  think  .,Neither Satisfied Nor Dissatisfied
"Good  ___  class  ,  but  study  REALLY  hard  if  you  want  an  A  .  ",Satisfied
"Good  ___  class  ,  but  study  REALLY  hard  if  you  want  an  A  .  ",Neither Satisfied Nor Dissatisfied
"Good  ___  class  ,  but  study  REALLY  hard  if  you  want  an  A  .  ",Neither Satisfied Nor Dissatisfied
take  it  !  !,Satisfied
take  it  !  !,Neither Satisfied Nor Dissatisfied
take  it  !  !,Satisfied
"It  'll  change  how  you  think  about  Christianity  ,  and  maybe  even  the  world  .  An  excellent  ,  interesting  class  for  anyone  in  any  discipline  .  ",Satisfied
"It  'll  change  how  you  think  about  Christianity  ,  and  maybe  even  the  world  .  An  excellent  ,  interesting  class  for  anyone  in  any  discipline  .  ",Satisfied
"It  'll  change  how  you  think  about  Christianity  ,  and  maybe  even  the  world  .  An  excellent  ,  interesting  class  for  anyone  in  any  discipline  .  ",Satisfied
"An  interesting  class  ,  and  good  way  to  take  care  of  the  ___  ethics  requirement  .  However  ,  the  emphasis  for  grading  is  on  how  well  you  write  philosophy-style  papers  ,  which  can  be  difficult  with  no  prior  philosophy  experience  ",Satisfied
"An  interesting  class  ,  and  good  way  to  take  care  of  the  ___  ethics  requirement  .  However  ,  the  emphasis  for  grading  is  on  how  well  you  write  philosophy-style  papers  ,  which  can  be  difficult  with  no  prior  philosophy  experience  ",Neither Satisfied Nor Dissatisfied
"An  interesting  class  ,  and  good  way  to  take  care  of  the  ___  ethics  requirement  .  However  ,  the  emphasis  for  grading  is  on  how  well  you  write  philosophy-style  papers  ,  which  can  be  difficult  with  no  prior  philosophy  experience  ",Neither Satisfied Nor Dissatisfied
Take  it  !  !,Satisfied
Take  it  !  !,Satisfied
Take  it  !  !,Satisfied
Take  this  course  if  you  have  any  interest  in  law  or  government  .  Do  as  much  of  the  reading  as  you  can  and  think  about  the  links  to  broader  judicial  philosophies  .,Satisfied
Take  this  course  if  you  have  any  interest  in  law  or  government  .  Do  as  much  of  the  reading  as  you  can  and  think  about  the  links  to  broader  judicial  philosophies  .,Satisfied
Take  this  course  if  you  have  any  interest  in  law  or  government  .  Do  as  much  of  the  reading  as  you  can  and  think  about  the  links  to  broader  judicial  philosophies  .,Satisfied
Good  ___  course  if  you  are  interested  .  Will  actually  have  to  study  for  an  A  though  as  the  exams  can  be  tricky  .,Satisfied
Good  ___  course  if  you  are  interested  .  Will  actually  have  to  study  for  an  A  though  as  the  exams  can  be  tricky  .,Satisfied
Good  ___  course  if  you  are  interested  .  Will  actually  have  to  study  for  an  A  though  as  the  exams  can  be  tricky  .,Neither Satisfied Nor Dissatisfied
TAKE  IT  !  !  !  !  !  !  !  !  !  !  !  !  !  !  !  !  !  !  !  !  !  !,Satisfied
TAKE  IT  !  !  !  !  !  !  !  !  !  !  !  !  !  !  !  !  !  !  !  !  !  !,Satisfied
TAKE  IT  !  !  !  !  !  !  !  !  !  !  !  !  !  !  !  !  !  !  !  !  !  !,Satisfied
It  's  a  cool  way  to  fill  a  requirement  .,Satisfied
It  's  a  cool  way  to  fill  a  requirement  .,Satisfied
It  's  a  cool  way  to  fill  a  requirement  .,Satisfied
Take  this  course  if  you  have  any  interest  in  the  material  .  I  really  enjoyed  this  class  and  would  highly  recommend  it  .,Satisfied
Take  this  course  if  you  have  any  interest  in  the  material  .  I  really  enjoyed  this  class  and  would  highly  recommend  it  .,Satisfied
Take  this  course  if  you  have  any  interest  in  the  material  .  I  really  enjoyed  this  class  and  would  highly  recommend  it  .,Satisfied
good  class,Satisfied
good  class,Satisfied
good  class,Neither Satisfied Nor Dissatisfied
An  interesting  class  .  Attend  all  of  the  lectures  as  they  are  extremely  interesting  and  pertinent  .,Satisfied
An  interesting  class  .  Attend  all  of  the  lectures  as  they  are  extremely  interesting  and  pertinent  .,Satisfied
An  interesting  class  .  Attend  all  of  the  lectures  as  they  are  extremely  interesting  and  pertinent  .,Satisfied
Take  it  !  !  Do  the  readings  and  take  your  time  with  the  papers  .,Satisfied
Take  it  !  !  Do  the  readings  and  take  your  time  with  the  papers  .,Satisfied
Take  it  !  !  Do  the  readings  and  take  your  time  with  the  papers  .,Satisfied
"Good  class  .  A  lot  of  information  but  it  is  very  interesting  .  There  is  n't  work  very  often  ,  but  when  there  is  it  a  good  amount  .  Not  extremely  difficult  work  ,  but  a  large  quantity  .  ",Satisfied
"Good  class  .  A  lot  of  information  but  it  is  very  interesting  .  There  is  n't  work  very  often  ,  but  when  there  is  it  a  good  amount  .  Not  extremely  difficult  work  ,  but  a  large  quantity  .  ",Satisfied
"Good  class  .  A  lot  of  information  but  it  is  very  interesting  .  There  is  n't  work  very  often  ,  but  when  there  is  it  a  good  amount  .  Not  extremely  difficult  work  ,  but  a  large  quantity  .  ",Satisfied
"It  's  a  good  class  .  But  to  do  well  ,  start  the  assignments  early  .  Go  to  office  hours  .  ",Satisfied
"It  's  a  good  class  .  But  to  do  well  ,  start  the  assignments  early  .  Go  to  office  hours  .  ",Satisfied
"It  's  a  good  class  .  But  to  do  well  ,  start  the  assignments  early  .  Go  to  office  hours  .  ",Satisfied
"An  interesting  class  that  is  very  applicable  to  our  everyday  decisions  and  judgments  .  If  you  enjoy  learning  more  about  the  mechanisms  that  dictate  our  every  day  decisions  ,  take  this  course  !  ",Satisfied
"An  interesting  class  that  is  very  applicable  to  our  everyday  decisions  and  judgments  .  If  you  enjoy  learning  more  about  the  mechanisms  that  dictate  our  every  day  decisions  ,  take  this  course  !  ",Satisfied
"An  interesting  class  that  is  very  applicable  to  our  everyday  decisions  and  judgments  .  If  you  enjoy  learning  more  about  the  mechanisms  that  dictate  our  every  day  decisions  ,  take  this  course  !  ",Satisfied
Take  it  !  !  Great  lectures  and  interesting  readings  .  Very  important  info  to  know  too,Satisfied
Take  it  !  !  Great  lectures  and  interesting  readings  .  Very  important  info  to  know  too,Satisfied
Take  it  !  !  Great  lectures  and  interesting  readings  .  Very  important  info  to  know  too,Satisfied
good  class  .  a  lot  of  reading  but  interesting  .,Satisfied
good  class  .  a  lot  of  reading  but  interesting  .,Satisfied
good  class  .  a  lot  of  reading  but  interesting  .,Satisfied
"good  class  for  an  introduction  to  much  of  recent  history  and  some  theories  of  IR  .  If  you  are  at  all  knowledgable  about  such  things  ,  much  of  this  course  will  be  redundant  .  ",Satisfied
"good  class  for  an  introduction  to  much  of  recent  history  and  some  theories  of  IR  .  If  you  are  at  all  knowledgable  about  such  things  ,  much  of  this  course  will  be  redundant  .  ",Satisfied
"good  class  for  an  introduction  to  much  of  recent  history  and  some  theories  of  IR  .  If  you  are  at  all  knowledgable  about  such  things  ,  much  of  this  course  will  be  redundant  .  ",Neither Satisfied Nor Dissatisfied
It  's  a  good  course  .  The  precepts  are  a  bit  boring  but  the  material  is  interesting  .,Satisfied
It  's  a  good  course  .  The  precepts  are  a  bit  boring  but  the  material  is  interesting  .,Satisfied
It  's  a  good  course  .  The  precepts  are  a  bit  boring  but  the  material  is  interesting  .,Satisfied
"Take  it  !  !  Great  way  to  get  your  non-western  req  out  of  the  way  if  you  're  in  history  ,  super  interesting  if  you  want  to  learn  more  about  Japan  or  WWII  or  Asia  .  ",Satisfied
