Review,Answer
Definitely  take  this  class  !,Satisfied
Definitely  take  this  class  !,Satisfied
Definitely  take  this  class  !,Satisfied
The  course  is  excellent  .  Writing  about  Nietzsche  is  hard  but  reading  him  is  very  rewarding  .,Satisfied
The  course  is  excellent  .  Writing  about  Nietzsche  is  hard  but  reading  him  is  very  rewarding  .,Satisfied
The  course  is  excellent  .  Writing  about  Nietzsche  is  hard  but  reading  him  is  very  rewarding  .,Satisfied
"Definitely  take  this  class  !  The  work  takes  some  time  ,  but  it  's  worth  it  .  ",Satisfied
"Definitely  take  this  class  !  The  work  takes  some  time  ,  but  it  's  worth  it  .  ",Satisfied
"Definitely  take  this  class  !  The  work  takes  some  time  ,  but  it  's  worth  it  .  ",Satisfied
"practice  spanish  outside  the  course  ,  really  say  everything  and  anything  in  class  and  visit  office  hours  of  course  ",Neither Satisfied Nor Dissatisfied
"practice  spanish  outside  the  course  ,  really  say  everything  and  anything  in  class  and  visit  office  hours  of  course  ",Neither Satisfied Nor Dissatisfied
"practice  spanish  outside  the  course  ,  really  say  everything  and  anything  in  class  and  visit  office  hours  of  course  ",Neither Satisfied Nor Dissatisfied
"The  course  is  great  ,  but  not  sure  if  classics  is  my  calling  .  ",Satisfied
"The  course  is  great  ,  but  not  sure  if  classics  is  my  calling  .  ",Satisfied
"The  course  is  great  ,  but  not  sure  if  classics  is  my  calling  .  ",Satisfied
Definitely  take  this  class  .  It  is  phenomenal  .,Satisfied
Definitely  take  this  class  .  It  is  phenomenal  .,Satisfied
Definitely  take  this  class  .  It  is  phenomenal  .,Satisfied
"Pretty  difficult  ,  especially  if  you  're  not  acquainted  with  music  already  .  I  would  not  recommend  to  people  with  zero  musical  background  .  However  :  super  awesome  .  ",Dissatisfied
"Pretty  difficult  ,  especially  if  you  're  not  acquainted  with  music  already  .  I  would  not  recommend  to  people  with  zero  musical  background  .  However  :  super  awesome  .  ",Satisfied
"Pretty  difficult  ,  especially  if  you  're  not  acquainted  with  music  already  .  I  would  not  recommend  to  people  with  zero  musical  background  .  However  :  super  awesome  .  ",Satisfied
The  course  was  overall  pretty  good  but  more  work  than  I  was  expecting  .,Neither Satisfied Nor Dissatisfied
The  course  was  overall  pretty  good  but  more  work  than  I  was  expecting  .,Neither Satisfied Nor Dissatisfied
The  course  was  overall  pretty  good  but  more  work  than  I  was  expecting  .,Satisfied
Pretty  good  course  .  Lectures  were  fun  but  not  always  incredibly  substantive  .  But  I  guess  that  's  what  made  them  engaging  ?,Satisfied
Pretty  good  course  .  Lectures  were  fun  but  not  always  incredibly  substantive  .  But  I  guess  that  's  what  made  them  engaging  ?,Satisfied
Pretty  good  course  .  Lectures  were  fun  but  not  always  incredibly  substantive  .  But  I  guess  that  's  what  made  them  engaging  ?,Satisfied
Prof.  ___  '  lectures  were  fantastic  .,Satisfied
Prof.  ___  '  lectures  were  fantastic  .,Satisfied
Prof.  ___  '  lectures  were  fantastic  .,Satisfied
definitely  take  this  course,Satisfied
definitely  take  this  course,Satisfied
definitely  take  this  course,Satisfied
"Definitely  take  this  course  ,  you  wo  n't  regret  it  .  ",Satisfied
"Definitely  take  this  course  ,  you  wo  n't  regret  it  .  ",Satisfied
"Definitely  take  this  course  ,  you  wo  n't  regret  it  .  ",Satisfied
"The  movies  and  lectures  are  great  ,  I  strongly  recommend  it  if  you  have  an  interest  in  film  .  ",Satisfied
"The  movies  and  lectures  are  great  ,  I  strongly  recommend  it  if  you  have  an  interest  in  film  .  ",Satisfied
"The  movies  and  lectures  are  great  ,  I  strongly  recommend  it  if  you  have  an  interest  in  film  .  ",Satisfied
"Prof.  ___  's  lectures  are  awesome  .  The  workload  is  also  light  (  reading  novels  ,  a  few  Blackboard  posts  ,  and  two  essays  )  .  ",Satisfied
"Prof.  ___  's  lectures  are  awesome  .  The  workload  is  also  light  (  reading  novels  ,  a  few  Blackboard  posts  ,  and  two  essays  )  .  ",Satisfied
"Prof.  ___  's  lectures  are  awesome  .  The  workload  is  also  light  (  reading  novels  ,  a  few  Blackboard  posts  ,  and  two  essays  )  .  ",Satisfied
The  music  is  incredible  and  Simon  Morrison  is  the  man  .  A  basic  theory  background  is  helpful  .,Satisfied
The  music  is  incredible  and  Simon  Morrison  is  the  man  .  A  basic  theory  background  is  helpful  .,Satisfied
The  music  is  incredible  and  Simon  Morrison  is  the  man  .  A  basic  theory  background  is  helpful  .,Satisfied
Definitely  take  this  course  !  !  !,Satisfied
Definitely  take  this  course  !  !  !,Satisfied
Definitely  take  this  course  !  !  !,Satisfied
Prof.  ___  is  a  great  lecturer  .  You  do  n't  have  to  be  a  classics  nerd  to  be  interested  in  the  material  .  Good  way  to  fulfill  an  EM  .,Satisfied
Prof.  ___  is  a  great  lecturer  .  You  do  n't  have  to  be  a  classics  nerd  to  be  interested  in  the  material  .  Good  way  to  fulfill  an  EM  .,Satisfied
Prof.  ___  is  a  great  lecturer  .  You  do  n't  have  to  be  a  classics  nerd  to  be  interested  in  the  material  .  Good  way  to  fulfill  an  EM  .,Satisfied
Definitely  take  this  course  !  !  Go  to  all  the  lectures  because  they  are  all  so  interesting  and  make  you  think  in  a  different  way  about  movies  that  you  may  already  love  !,Satisfied
Definitely  take  this  course  !  !  Go  to  all  the  lectures  because  they  are  all  so  interesting  and  make  you  think  in  a  different  way  about  movies  that  you  may  already  love  !,Satisfied
Definitely  take  this  course  !  !  Go  to  all  the  lectures  because  they  are  all  so  interesting  and  make  you  think  in  a  different  way  about  movies  that  you  may  already  love  !,Satisfied
"The  perfect  English  class  for  non-English  majors  ,  but  take  in  a  semester  with  no  other  reading-intensive  classes  .  ",Satisfied
"The  perfect  English  class  for  non-English  majors  ,  but  take  in  a  semester  with  no  other  reading-intensive  classes  .  ",Satisfied
"The  perfect  English  class  for  non-English  majors  ,  but  take  in  a  semester  with  no  other  reading-intensive  classes  .  ",Satisfied
"Professor  ___  is  amazing  .  Take  this  course  .  There  is  a  good  bit  of  reading  ,  but  do  not  let  that  intimidate  you  ;  the  work  is  worth  it  !  ",Satisfied
"Professor  ___  is  amazing  .  Take  this  course  .  There  is  a  good  bit  of  reading  ,  but  do  not  let  that  intimidate  you  ;  the  work  is  worth  it  !  ",Satisfied
"Professor  ___  is  amazing  .  Take  this  course  .  There  is  a  good  bit  of  reading  ,  but  do  not  let  that  intimidate  you  ;  the  work  is  worth  it  !  ",Satisfied
Definitely  take  this  course  !  Material  is  fun  and  not  that  much  work  !,Satisfied
Definitely  take  this  course  !  Material  is  fun  and  not  that  much  work  !,Satisfied
Definitely  take  this  course  !  Material  is  fun  and  not  that  much  work  !,Satisfied
The  reading  list  is  one  you  wo  n't  want  to  miss  .  This  class  really  lays  out  modernism  and  post-modernism  in  a  way  I  'd  never  understood  it  before  .  Excellent  .,Satisfied
The  reading  list  is  one  you  wo  n't  want  to  miss  .  This  class  really  lays  out  modernism  and  post-modernism  in  a  way  I  'd  never  understood  it  before  .  Excellent  .,Satisfied
The  reading  list  is  one  you  wo  n't  want  to  miss  .  This  class  really  lays  out  modernism  and  post-modernism  in  a  way  I  'd  never  understood  it  before  .  Excellent  .,Satisfied
Definitely  take  this  course  .,Satisfied
Definitely  take  this  course  .,Satisfied
Definitely  take  this  course  .,Satisfied
Professor  ___  is  great  and  you  should  take  the  course  .,Satisfied
Professor  ___  is  great  and  you  should  take  the  course  .,Satisfied
Professor  ___  is  great  and  you  should  take  the  course  .,Satisfied
"The  reading  load  can  definitely  be  heavy  ,  especially  towards  the  end  ,  but  it  is  so  worth  taking  the  course  and  doing  the  readings  .  ",Satisfied
"The  reading  load  can  definitely  be  heavy  ,  especially  towards  the  end  ,  but  it  is  so  worth  taking  the  course  and  doing  the  readings  .  ",Satisfied
"The  reading  load  can  definitely  be  heavy  ,  especially  towards  the  end  ,  but  it  is  so  worth  taking  the  course  and  doing  the  readings  .  ",Satisfied
Professor  Fuss  is  amazing  .  This  was  one  of  my  favorite  classes  at  Princeton  .  I  HIGHLY  recommend  it  .,Satisfied
Professor  Fuss  is  amazing  .  This  was  one  of  my  favorite  classes  at  Princeton  .  I  HIGHLY  recommend  it  .,Satisfied
Professor  Fuss  is  amazing  .  This  was  one  of  my  favorite  classes  at  Princeton  .  I  HIGHLY  recommend  it  .,Satisfied
Definitely  take  this  course  .  Do  n't  be  deterred  by  theory  and  criticism  .  I  enjoyed  this  class  more  than  most  in  the  department  .,Satisfied
Definitely  take  this  course  .  Do  n't  be  deterred  by  theory  and  criticism  .  I  enjoyed  this  class  more  than  most  in  the  department  .,Satisfied
Definitely  take  this  course  .  Do  n't  be  deterred  by  theory  and  criticism  .  I  enjoyed  this  class  more  than  most  in  the  department  .,Satisfied
"Read  ,  read  ,  read  ",Neither Satisfied Nor Dissatisfied
"Read  ,  read  ,  read  ",Satisfied
"Read  ,  read  ,  read  ",Neither Satisfied Nor Dissatisfied
"The  readings  are  great  ,  I  was  a  little  disappointed  in  the  quality  of  the  lectures  ",Satisfied
"The  readings  are  great  ,  I  was  a  little  disappointed  in  the  quality  of  the  lectures  ",Neither Satisfied Nor Dissatisfied
"The  readings  are  great  ,  I  was  a  little  disappointed  in  the  quality  of  the  lectures  ",Neither Satisfied Nor Dissatisfied
Definitely  take  this  course  .  Highly  recommended  !,Satisfied
Definitely  take  this  course  .  Highly  recommended  !,Satisfied
Definitely  take  this  course  .  Highly  recommended  !,Satisfied
The  readings  just  are  n't  that  interesting  .,Neither Satisfied Nor Dissatisfied
The  readings  just  are  n't  that  interesting  .,Dissatisfied
The  readings  just  are  n't  that  interesting  .,Dissatisfied
"Read  ,  read  ,  read  !  !  Keep  up  to  date  on  the  readings  .  ",Neither Satisfied Nor Dissatisfied
"Read  ,  read  ,  read  !  !  Keep  up  to  date  on  the  readings  .  ",Neither Satisfied Nor Dissatisfied
"Read  ,  read  ,  read  !  !  Keep  up  to  date  on  the  readings  .  ",Neither Satisfied Nor Dissatisfied
"The  student  should  know  that  the  course  is  a  lot  of  reading  ,  and  should  be  prepared  to  invest  a  good  amount  of  effort  into  the  course  .  ",Neither Satisfied Nor Dissatisfied
"The  student  should  know  that  the  course  is  a  lot  of  reading  ,  and  should  be  prepared  to  invest  a  good  amount  of  effort  into  the  course  .  ",Neither Satisfied Nor Dissatisfied
"The  student  should  know  that  the  course  is  a  lot  of  reading  ,  and  should  be  prepared  to  invest  a  good  amount  of  effort  into  the  course  .  ",Neither Satisfied Nor Dissatisfied
Read  .,Neither Satisfied Nor Dissatisfied
Read  .,Neither Satisfied Nor Dissatisfied
Read  .,Neither Satisfied Nor Dissatisfied
Definitely  take  this  course  .  It  's  unbelievably  good  .,Satisfied
Definitely  take  this  course  .  It  's  unbelievably  good  .,Satisfied
Definitely  take  this  course  .  It  's  unbelievably  good  .,Satisfied
"Read  all  of  the  works  ,  and  attend  all  of  the  lectures  .  You  do  n't  want  to  miss  anything  .  ",Neither Satisfied Nor Dissatisfied
"Read  all  of  the  works  ,  and  attend  all  of  the  lectures  .  You  do  n't  want  to  miss  anything  .  ",Neither Satisfied Nor Dissatisfied
"Read  all  of  the  works  ,  and  attend  all  of  the  lectures  .  You  do  n't  want  to  miss  anything  .  ",Satisfied
The  universal  appeal  of  the  subject  matter  of  this  course  would  make  it  worthwhile  for  anyone  .,Satisfied
The  universal  appeal  of  the  subject  matter  of  this  course  would  make  it  worthwhile  for  anyone  .,Satisfied
The  universal  appeal  of  the  subject  matter  of  this  course  would  make  it  worthwhile  for  anyone  .,Satisfied
Definitely  take  this  course  .  It  will  not  let  you  down  .,Satisfied
Definitely  take  this  course  .  It  will  not  let  you  down  .,Satisfied
Definitely  take  this  course  .  It  will  not  let  you  down  .,Satisfied
Definitely  take  this  course  if  you  are  at  all  interested  in  the  theatre  department  or  acting  in  general  .  You  will  work  hard  but  you  will  definitely  improve  .,Satisfied
Definitely  take  this  course  if  you  are  at  all  interested  in  the  theatre  department  or  acting  in  general  .  You  will  work  hard  but  you  will  definitely  improve  .,Satisfied
Definitely  take  this  course  if  you  are  at  all  interested  in  the  theatre  department  or  acting  in  general  .  You  will  work  hard  but  you  will  definitely  improve  .,Satisfied
"Definitely  take  this  course  if  you  can  .  It  does  n't  matter  what  your  major  is  ,  if  you  like  kids  it  would  be  fascinating  and  give  you  the  ability  to  think  critically  about  literature  .  ",Satisfied
"Definitely  take  this  course  if  you  can  .  It  does  n't  matter  what  your  major  is  ,  if  you  like  kids  it  would  be  fascinating  and  give  you  the  ability  to  think  critically  about  literature  .  ",Satisfied
"Definitely  take  this  course  if  you  can  .  It  does  n't  matter  what  your  major  is  ,  if  you  like  kids  it  would  be  fascinating  and  give  you  the  ability  to  think  critically  about  literature  .  ",Satisfied
Read  all  the  assigned  reading  .,Neither Satisfied Nor Dissatisfied
Read  all  the  assigned  reading  .,Neither Satisfied Nor Dissatisfied
Read  all  the  assigned  reading  .,Neither Satisfied Nor Dissatisfied
Definitely  take  this  course  if  you  have  any  interest  at  all  .  It  is  a  great  course  and  a  great  way  to  fulfill  the  EM  requirement  .,Satisfied
Definitely  take  this  course  if  you  have  any  interest  at  all  .  It  is  a  great  course  and  a  great  way  to  fulfill  the  EM  requirement  .,Satisfied
Definitely  take  this  course  if  you  have  any  interest  at  all  .  It  is  a  great  course  and  a  great  way  to  fulfill  the  EM  requirement  .,Satisfied
Definitely  take  this  course  if  you  like  watching  movies  and  are  interested  in  discussing  films  with  others  .,Satisfied
Definitely  take  this  course  if  you  like  watching  movies  and  are  interested  in  discussing  films  with  others  .,Satisfied
Definitely  take  this  course  if  you  like  watching  movies  and  are  interested  in  discussing  films  with  others  .,Satisfied
Had  very  little  prior  knowledge  about  Rome  .  ___  is  a  great  lecturer  and  the  main  texts  are  great  reads  .,Satisfied
Had  very  little  prior  knowledge  about  Rome  .  ___  is  a  great  lecturer  and  the  main  texts  are  great  reads  .,Satisfied
Had  very  little  prior  knowledge  about  Rome  .  ___  is  a  great  lecturer  and  the  main  texts  are  great  reads  .,Satisfied
Read  all  the  books  !,Neither Satisfied Nor Dissatisfied
Read  all  the  books  !,Neither Satisfied Nor Dissatisfied
Read  all  the  books  !,Satisfied
"The  workload  was  n't  bad  ,  the  material  was  interesting  ,  and  the  exams  were  really  fair  .  If  you  went  to  lectures  ,  did  the  readings  ,  and  studied  ,  you  did  well  .  ",Satisfied
"The  workload  was  n't  bad  ,  the  material  was  interesting  ,  and  the  exams  were  really  fair  .  If  you  went  to  lectures  ,  did  the  readings  ,  and  studied  ,  you  did  well  .  ",Neither Satisfied Nor Dissatisfied
"The  workload  was  n't  bad  ,  the  material  was  interesting  ,  and  the  exams  were  really  fair  .  If  you  went  to  lectures  ,  did  the  readings  ,  and  studied  ,  you  did  well  .  ",Satisfied
Definitely  take  this  course  if  you  want  to  read  Harry  Potter  as  ``  homework  '',Satisfied
Definitely  take  this  course  if  you  want  to  read  Harry  Potter  as  ``  homework  '',Satisfied
Definitely  take  this  course  if  you  want  to  read  Harry  Potter  as  ``  homework  '',Satisfied
Read  everything  .,Neither Satisfied Nor Dissatisfied
Read  everything  .,Neither Satisfied Nor Dissatisfied
Read  everything  .,Neither Satisfied Nor Dissatisfied
There  is  not  that  much  work  and  the  movies  are  very  interesting  .,Satisfied
There  is  not  that  much  work  and  the  movies  are  very  interesting  .,Satisfied
There  is  not  that  much  work  and  the  movies  are  very  interesting  .,Satisfied
"Read  on  time  ,  and  enjoy  the  lectures  but  do  n't  stress  about  extreme  note  taking  because  the  lectures  are  based  on  readings  .  ",Neither Satisfied Nor Dissatisfied
"Read  on  time  ,  and  enjoy  the  lectures  but  do  n't  stress  about  extreme  note  taking  because  the  lectures  are  based  on  readings  .  ",Neither Satisfied Nor Dissatisfied
"Read  on  time  ,  and  enjoy  the  lectures  but  do  n't  stress  about  extreme  note  taking  because  the  lectures  are  based  on  readings  .  ",Satisfied
Definitely  worth  taking  .,Satisfied
Definitely  worth  taking  .,Satisfied
Definitely  worth  taking  .,Satisfied
Have  fun  !,Satisfied
Have  fun  !,Satisfied
Have  fun  !,Satisfied
"this  a  good  course-very  interesting  and  the  reading  is  fun  .  prof.  gleason  is  great  .  even  if  you  pdf  ,  you  still  have  to  write  2  papers  and  take  the  final  .  ",Satisfied
"this  a  good  course-very  interesting  and  the  reading  is  fun  .  prof.  gleason  is  great  .  even  if  you  pdf  ,  you  still  have  to  write  2  papers  and  take  the  final  .  ",Satisfied
"this  a  good  course-very  interesting  and  the  reading  is  fun  .  prof.  gleason  is  great  .  even  if  you  pdf  ,  you  still  have  to  write  2  papers  and  take  the  final  .  ",Satisfied
Read  the  books  !,Neither Satisfied Nor Dissatisfied
Read  the  books  !,Satisfied
Read  the  books  !,Neither Satisfied Nor Dissatisfied
Have  fun  !  This  is  a  great  course  and  take  it  .,Satisfied
Have  fun  !  This  is  a  great  course  and  take  it  .,Satisfied
Have  fun  !  This  is  a  great  course  and  take  it  .,Satisfied
"Definitely  worth  taking  it  to  hear  Gleason  lecture  ,  to  read  some  classic  novels  of  American  literature  ,  or  to  not  do  too  much  work  if  you  do  not  want  to  .  ",Satisfied
"Definitely  worth  taking  it  to  hear  Gleason  lecture  ,  to  read  some  classic  novels  of  American  literature  ,  or  to  not  do  too  much  work  if  you  do  not  want  to  .  ",Satisfied
"Definitely  worth  taking  it  to  hear  Gleason  lecture  ,  to  read  some  classic  novels  of  American  literature  ,  or  to  not  do  too  much  work  if  you  do  not  want  to  .  ",Satisfied
This  class  is  a  lot  of  reading  at  times  but  it  is  all  very  interesting  and  does  n't  feel  too  much  for  one  course  .,Satisfied
This  class  is  a  lot  of  reading  at  times  but  it  is  all  very  interesting  and  does  n't  feel  too  much  for  one  course  .,Satisfied
This  class  is  a  lot  of  reading  at  times  but  it  is  all  very  interesting  and  does  n't  feel  too  much  for  one  course  .,Satisfied
Highly  recommended  !  Fun  class  !,Satisfied
Highly  recommended  !  Fun  class  !,Satisfied
Highly  recommended  !  Fun  class  !,Satisfied
"Read  the  books  !  I  always  ended  up  liking  the  novels  in  the  end  ,  even  if  they  started  slow  .  You  'll  get  so  much  more  out  of  lectures  .  ",Satisfied
"Read  the  books  !  I  always  ended  up  liking  the  novels  in  the  end  ,  even  if  they  started  slow  .  You  'll  get  so  much  more  out  of  lectures  .  ",Satisfied
"Read  the  books  !  I  always  ended  up  liking  the  novels  in  the  end  ,  even  if  they  started  slow  .  You  'll  get  so  much  more  out  of  lectures  .  ",Satisfied
"Do  as  much  of  the  reading  as  possible  .  Also  ,  you  do  n't  need  to  print  out  all  of  the  many  page  things  --  read  them  online  and  save  paper  .  ",Satisfied
"Do  as  much  of  the  reading  as  possible  .  Also  ,  you  do  n't  need  to  print  out  all  of  the  many  page  things  --  read  them  online  and  save  paper  .  ",Neither Satisfied Nor Dissatisfied
"Do  as  much  of  the  reading  as  possible  .  Also  ,  you  do  n't  need  to  print  out  all  of  the  many  page  things  --  read  them  online  and  save  paper  .  ",Satisfied
this  class  is  awesome  !,Satisfied
this  class  is  awesome  !,Satisfied
this  class  is  awesome  !,Satisfied
I  've  already  been  telling  everyone  to  take  it  like  people  told  me  to  take  it  .  Because  everyone  should  take  it  .,Satisfied
I  've  already  been  telling  everyone  to  take  it  like  people  told  me  to  take  it  .  Because  everyone  should  take  it  .,Satisfied
I  've  already  been  telling  everyone  to  take  it  like  people  told  me  to  take  it  .  Because  everyone  should  take  it  .,Satisfied
This  class  is  awesome  .  It  's  worth  it  for  Jeff  alone  .  Do  the  reading  though  if  you  want  to  get  anything  out  of  the  class  .,Satisfied
This  class  is  awesome  .  It  's  worth  it  for  Jeff  alone  .  Do  the  reading  though  if  you  want  to  get  anything  out  of  the  class  .,Satisfied
This  class  is  awesome  .  It  's  worth  it  for  Jeff  alone  .  Do  the  reading  though  if  you  want  to  get  anything  out  of  the  class  .,Satisfied
"Read  the  books  before  the  semester  starts  ,  then  reread  as  you  go  along  .  ",Neither Satisfied Nor Dissatisfied
"Read  the  books  before  the  semester  starts  ,  then  reread  as  you  go  along  .  ",Neither Satisfied Nor Dissatisfied
"Read  the  books  before  the  semester  starts  ,  then  reread  as  you  go  along  .  ",Neither Satisfied Nor Dissatisfied
I  highly  recommend  this  class  .,Satisfied
I  highly  recommend  this  class  .,Satisfied
I  highly  recommend  this  class  .,Satisfied
This  class  is  different  and  fun  .  A  great  way  to  change  up  the  usual  mundane  schedule,Satisfied
This  class  is  different  and  fun  .  A  great  way  to  change  up  the  usual  mundane  schedule,Satisfied
This  class  is  different  and  fun  .  A  great  way  to  change  up  the  usual  mundane  schedule,Satisfied
do  it,Satisfied
do  it,Satisfied
do  it,Satisfied
Read  the  texts  and  attend  all  the  lectures  .,Neither Satisfied Nor Dissatisfied
Read  the  texts  and  attend  all  the  lectures  .,Neither Satisfied Nor Dissatisfied
Read  the  texts  and  attend  all  the  lectures  .,Satisfied
This  class  is  fantastic  .  Take  it  --  you  wo  n't  regret  it  .,Satisfied
This  class  is  fantastic  .  Take  it  --  you  wo  n't  regret  it  .,Satisfied
This  class  is  fantastic  .  Take  it  --  you  wo  n't  regret  it  .,Satisfied
Do  it,Satisfied
Do  it,Satisfied
Do  it,Satisfied
I  highly  recommend  this  course  to  anyone  who  is  interested  in  music  .,Satisfied
I  highly  recommend  this  course  to  anyone  who  is  interested  in  music  .,Satisfied
I  highly  recommend  this  course  to  anyone  who  is  interested  in  music  .,Satisfied
DO  IT  !  !  !  (  If  you  really  like  to  read  .  ),Satisfied
DO  IT  !  !  !  (  If  you  really  like  to  read  .  ),Satisfied
DO  IT  !  !  !  (  If  you  really  like  to  read  .  ),Satisfied
This  class  is  great  .  It  is  everything  you  would  expect  a  children  's  literature  class  to  be  .  Perfect  for  senior  spring  !,Satisfied
This  class  is  great  .  It  is  everything  you  would  expect  a  children  's  literature  class  to  be  .  Perfect  for  senior  spring  !,Satisfied
This  class  is  great  .  It  is  everything  you  would  expect  a  children  's  literature  class  to  be  .  Perfect  for  senior  spring  !,Satisfied
Read  what  you  want  to  read  .,Neither Satisfied Nor Dissatisfied
Read  what  you  want  to  read  .,Neither Satisfied Nor Dissatisfied
Read  what  you  want  to  read  .,Satisfied
I  highly  suggest  taking  this  course  .,Satisfied
I  highly  suggest  taking  this  course  .,Satisfied
I  highly  suggest  taking  this  course  .,Satisfied
Do  it  !  It  's  a  decent  amount  of  reading  but  totally  worth  it  !,Satisfied
Do  it  !  It  's  a  decent  amount  of  reading  but  totally  worth  it  !,Satisfied
Do  it  !  It  's  a  decent  amount  of  reading  but  totally  worth  it  !,Satisfied
"This  class  is  great  fun  .  If  you  actually  pay  attention  ,  you  might  learn  something  ,  too  !  ",Satisfied
"This  class  is  great  fun  .  If  you  actually  pay  attention  ,  you  might  learn  something  ,  too  !  ",Satisfied
"This  class  is  great  fun  .  If  you  actually  pay  attention  ,  you  might  learn  something  ,  too  !  ",Satisfied
I  like  Tracy  's  class,Satisfied
I  like  Tracy  's  class,Satisfied
I  like  Tracy  's  class,Satisfied
Readings  were  interesting  and  easy  to  get  through  for  the  most  part  .  Grading  was  kind  of  hard  .,Dissatisfied
Readings  were  interesting  and  easy  to  get  through  for  the  most  part  .  Grading  was  kind  of  hard  .,Satisfied
Readings  were  interesting  and  easy  to  get  through  for  the  most  part  .  Grading  was  kind  of  hard  .,Satisfied
"Do  it  !  It  's  fun  ,  and  not  all  that  much  work  .  ",Satisfied
"Do  it  !  It  's  fun  ,  and  not  all  that  much  work  .  ",Satisfied
"Do  it  !  It  's  fun  ,  and  not  all  that  much  work  .  ",Satisfied
This  class  is  n't  what  one  may  expect  .  Much  harder  than  I  imagined  for  a  EM  requirement  .,Dissatisfied
This  class  is  n't  what  one  may  expect  .  Much  harder  than  I  imagined  for  a  EM  requirement  .,Neither Satisfied Nor Dissatisfied
This  class  is  n't  what  one  may  expect  .  Much  harder  than  I  imagined  for  a  EM  requirement  .,Dissatisfied
This  class  is  popular  for  a  reason  .  Definitely  take  it  !,Satisfied
This  class  is  popular  for  a  reason  .  Definitely  take  it  !,Satisfied
This  class  is  popular  for  a  reason  .  Definitely  take  it  !,Satisfied
realize  that  music  from  this  class  is  (  mostly  )  not  to  be  enjoyed  ...  but  understood  and  put  into  context  .,Neither Satisfied Nor Dissatisfied
realize  that  music  from  this  class  is  (  mostly  )  not  to  be  enjoyed  ...  but  understood  and  put  into  context  .,Neither Satisfied Nor Dissatisfied
realize  that  music  from  this  class  is  (  mostly  )  not  to  be  enjoyed  ...  but  understood  and  put  into  context  .,Neither Satisfied Nor Dissatisfied
Do  it  .,Satisfied
Do  it  .,Satisfied
Do  it  .,Satisfied
Really  fun  class,Satisfied
Really  fun  class,Satisfied
Really  fun  class,Satisfied
This  class  is  very  relaxing  and  you  learn  a  lot  !  Take  it  !,Satisfied
This  class  is  very  relaxing  and  you  learn  a  lot  !  Take  it  !,Satisfied
This  class  is  very  relaxing  and  you  learn  a  lot  !  Take  it  !,Satisfied
Really  interesting  !,Satisfied
Really  interesting  !,Satisfied
Really  interesting  !,Satisfied
This  class  is  worth  taking  .  This  material  deserves  our  attention  and  there  is  no  one  better  to  teach  it  !,Satisfied
This  class  is  worth  taking  .  This  material  deserves  our  attention  and  there  is  no  one  better  to  teach  it  !,Satisfied
This  class  is  worth  taking  .  This  material  deserves  our  attention  and  there  is  no  one  better  to  teach  it  !,Satisfied
Really  interesting  course  material  .  Well  taught  .  Really  easy  ___  .  What  's  not  to  love  ?,Satisfied
Really  interesting  course  material  .  Well  taught  .  Really  easy  ___  .  What  's  not  to  love  ?,Satisfied
Really  interesting  course  material  .  Well  taught  .  Really  easy  ___  .  What  's  not  to  love  ?,Satisfied
Do  it  .,Satisfied
Do  it  .,Satisfied
Do  it  .,Satisfied
"This  class  was  awesome  .  The  amount  of  reading  was  cumbersome  ,  but  the  material  was  very  interesting  ,  lectures  and  precepts  were  great  .  Take  it  !  ",Satisfied
"This  class  was  awesome  .  The  amount  of  reading  was  cumbersome  ,  but  the  material  was  very  interesting  ,  lectures  and  precepts  were  great  .  Take  it  !  ",Satisfied
"This  class  was  awesome  .  The  amount  of  reading  was  cumbersome  ,  but  the  material  was  very  interesting  ,  lectures  and  precepts  were  great  .  Take  it  !  ",Satisfied
Do  it  .,Neither Satisfied Nor Dissatisfied
Do  it  .,Satisfied
Do  it  .,Satisfied
Do  it  .  Do  it  now  .,Satisfied
Do  it  .  Do  it  now  .,Satisfied
Do  it  .  Do  it  now  .,Satisfied
This  class  was  awesome  and  I  think  anybody  would  find  it  interesting  (  and  fun  )  .,Satisfied
This  class  was  awesome  and  I  think  anybody  would  find  it  interesting  (  and  fun  )  .,Satisfied
This  class  was  awesome  and  I  think  anybody  would  find  it  interesting  (  and  fun  )  .,Satisfied
recommend  it  !,Satisfied
recommend  it  !,Satisfied
recommend  it  !,Satisfied
Do  it  if  you  are  remotely  interested  in  the  art  of  the  period  .,Satisfied
Do  it  if  you  are  remotely  interested  in  the  art  of  the  period  .,Satisfied
Do  it  if  you  are  remotely  interested  in  the  art  of  the  period  .,Satisfied
"This  class  was  great  !  There  was  a  lot  of  reading  ,  so  take  it  if  you  enjoy  Shakespeare  ,  but  it  is  fantastic  .  ",Satisfied
"This  class  was  great  !  There  was  a  lot  of  reading  ,  so  take  it  if  you  enjoy  Shakespeare  ,  but  it  is  fantastic  .  ",Satisfied
"This  class  was  great  !  There  was  a  lot  of  reading  ,  so  take  it  if  you  enjoy  Shakespeare  ,  but  it  is  fantastic  .  ",Satisfied
I  LOVE  PROFESSOR  ___  !  !  She  makes  every  class  feel  like  storytime  .  Do  the  readings  for  precept,Satisfied
I  LOVE  PROFESSOR  ___  !  !  She  makes  every  class  feel  like  storytime  .  Do  the  readings  for  precept,Satisfied
I  LOVE  PROFESSOR  ___  !  !  She  makes  every  class  feel  like  storytime  .  Do  the  readings  for  precept,Satisfied
